INDEX;A_TOTAL_AMT_DELQ_1;A_TOTAL_BALANCES;A_TOTAL_NBR_ACCTS;MARITAL_STATUS_1;MARITAL_STATUS_2;MARITAL_STATUS_3;MARITAL_STATUS_4;RENT_BUY_CODE_1;RENT_BUY_CODE_2;RENT_BUY_CODE_3;RENT_BUY_CODE_4;CURR_RES_MTHS;PREV_RES_MTHS;OCCN_CODE;CURR_EMPL_MTHS;PREV_EMPL_MTHS;CHQ_ACCT_IND_1;CHQ_ACCT_IND_2;CHQ_ACCT_IND_3;SAV_ACCT_IND_1;SAV_ACCT_IND_2;SAV_ACCT_IND_3;TOTAL_NBR_CREDIT_CARDS;NBR_OF_DEPENDANTS;AMEX_CARD_1;DINERS_CARD_1;VISA_CARD_1;MASTERCARD_1;RETAIL_CARDS_1;B_ENQ_LAST_WEEK;B_ENQ_L1M;B_ENQ_L3M;B_ENQ_L6M_GR1;B_ENQ_L6M_GR2;B_ENQ_L6M_GR3;B_ENQ_L12M_GR1;B_ENQ_L12M_GR2;B_ENQ_L12M_GR3;B_DEF_PAID_L12M;B_ENQ_L6M;B_DEF_PAID_IND_1;B_DEF_UNPD_IND_1;A_DISTRICT_APPLICANT;DVR_LIC;CREDIT_CARD_TYPE_1;AGE_AT_APPLICATION;TARGET_FLAG_1
23113;0;0;0;1;1;0;0;1;0;0;1;0.337438424;0.022727273;0;0.483333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.29787234;1
23182;0;0;0;1;0;0;1;1;0;1;0;0.056650246;0.045454545;0.833333333;0.166666667;0.058823529;1;0;0;1;0;0;0;0.25;1;1;1;1;1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.333333333;1;1;0.063829787;1
23187;0;0;0;1;0;1;0;1;0;1;0;0.263546798;0;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.75;1;0.75;0.666666667;0;0.333333333;0.5;0;0.6;0;0.428571429;0;0;0.5;1;0;0.191489362;1
23229;0;0;0;1;1;0;0;1;0;0;1;0.172413793;0.041666667;0;0.005555556;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.425531915;1
23277;0;0;0;1;0;0;1;0;1;1;0;0.588669951;0;0;0.019444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.170212766;1
23355;0;0;0;1;1;0;0;1;1;0;0;0.162561576;0.026515152;0;0.169444444;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.638297872;1
23407;0;0;0;1;0;0;1;1;1;0;0;0.120689655;0;0;0.005555556;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;1;0;0;1;0;0;0.6;0;0.571428571;0;0;0.333333333;1;0;0.255319149;1
23463;0;0;0;1;0;1;0;1;1;0;0;0.012315271;0.909090909;0;0.116666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.75;0;0.333333333;0.666666667;0;0.2;0.4;0;0.428571429;0;0;0.166666667;1;0;0.531914894;1
23531;0;0;0;1;1;0;0;1;0;0;1;0.293103448;0;0;0.333333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.617021277;1
23575;0;0;0;1;1;0;0;1;0;0;1;0.588669951;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;1;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;1;1
23607;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.106060606;0;0.205555556;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;1;1;0;0.106382979;1
23683;0;0;0;1;0;0;1;1;0;1;0;0.012315271;0.022727273;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.127659574;1
23743;0;0;0;1;1;0;0;1;1;0;0;0.088669951;0.003787879;0;0.469444444;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0.5;0.5;0.333333333;0;0;0.25;0;0.2;0;0.428571429;0;0;0.166666667;1;0;0.382978723;1
23793;0;1;0.5;1;1;0;0;1;1;0;0;0.145320197;0;0;0.366666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.212765957;1
23832;0;0;0.5;1;1;0;0;1;0;0;1;0.5;0;0;0.7;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.617021277;1
23918;0;0;0;1;1;0;0;1;1;0;0;0.041871921;0.056818182;0;0.130555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.5;1;0;0.14893617;1
23946;0;0;0;1;0;0;1;1;0;1;0;0.027093596;0.068181818;0;0.15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.127659574;1
23971;0;0;0;1;0;0;1;1;0;1;0;0;0.409090909;0;0.05;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.333333333;1;0;0.382978723;1
23973;0;0;0;1;0;1;0;1;0;1;0;0.086206897;0;0;0.091666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.70212766;1
23976;0;0;0;1;0;1;0;1;0;1;0;0.027093596;0.954545455;0;0.163888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.5;0.2;0;0;0.285714286;0;0;1;1;0;0.063829787;1
23986;0;0;0;1;1;0;0;1;1;0;0;0.145320197;0;0;0.038888889;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.489361702;1
23989;0;0;0;1;0;0;1;1;1;0;0;0.174876847;0;0;0.266666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.5;0;0;0;0.142857143;0;0;0.5;1;0;0.191489362;1
24101;0;0;0;1;1;0;0;1;1;0;0;0.411330049;0;0;0.266666667;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.510638298;1
24111;0;0;0;1;1;0;0;1;1;0;0;0.041871921;0.136363636;0;0.5;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.510638298;1
24134;0;0;0;1;0;0;1;1;1;0;0;0.096059113;0.015151515;0;0.147222222;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.833333333;1;0;0.361702128;1
24346;0;0;0;1;1;0;0;1;0;1;0;0.027093596;0.090909091;0;0.025;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0.2;0;0.285714286;0;0;0.166666667;1;0;0.212765957;1
24390;0;0;0;1;0;1;0;1;1;0;0;0.115763547;0;0;0.116666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.833333333;1;0;0.29787234;1
24468;0;0;0;1;1;0;0;1;1;0;0;0.4408867;0;0.833333333;0.133333333;0.058823529;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0.5;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.333333333;1;1;0.085106383;1
24516;0;0;0;1;1;0;0;1;0;0;1;0.110837438;0.045454545;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.833333333;0;0;0.361702128;1
24537;0;0;0;1;1;0;0;0;1;1;0;0.071428571;0.045454545;0;0.091666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.531914894;1
24570;0;0;0;1;1;0;0;1;1;0;0;0.145320197;0;0;0.3;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.333333333;1;0;0.574468085;1
24638;0;0;0;1;1;0;0;1;0;1;0;0.071428571;0.098484848;0;0.066666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.29787234;1
24728;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.893617021;1
24818;0;0;0;1;1;0;0;1;0;1;0;0.014778325;0.363636364;0;0.019444444;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.404255319;1
24893;0;0;0.5;1;1;0;0;1;1;0;0;0.086206897;0;0;0.175;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;1;0.75;0;0;1;0;0.2;0.8;0;0.571428571;0;0;0.166666667;1;0;0.191489362;1
24986;1;0.519087754;0.5;1;0;0;1;1;1;0;0;0.4408867;0;0.833333333;0.633333333;0;0;1;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0.333333333;0.333333333;0;0.5;0.2;0.4;0;0.285714286;0;0;0.333333333;1;1;0.617021277;1
24998;0;0.287555776;0.5;1;0;0;1;1;0;1;0;0.027093596;0.136363636;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0.666666667;0.333333333;0;0.4;0.2;0;0.428571429;0;0;0.166666667;1;0;0.234042553;1
25092;0;0;0;1;0;0;1;1;1;0;0;0.263546798;0;0.833333333;0.05;0.588235294;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;0;1;0.75;0.333333333;0.333333333;0;0.5;0.2;0;0;0.428571429;0;0;0.333333333;1;1;0.276595745;1
25170;0;0;0;1;0;1;0;0;1;1;0;0.825123153;0;0;0.005555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.234042553;1
25182;0;0.008924145;0.5;1;0;0;1;0;1;1;0;0.133004926;0.015151515;0.833333333;0.166666667;0.352941176;1;0;0;1;0;0;0.5;0.5;1;1;1;1;1;0;0;0;0;1;0;0;0.8;0;0;0.428571429;0;0;0.5;1;1;0.170212766;1
25217;0;0;0;1;1;0;0;1;1;0;0;0.322660099;0;0;0.019444444;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.166666667;1;0;0.446808511;1
25259;0;0;0;1;0;0;1;1;1;0;0;0.293103448;0;0;0.166666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0.333333333;0.333333333;0;0.2;0.2;0;0.285714286;0;0;0;1;0;0.595744681;1
25337;0;1;0.5;1;1;0;0;1;1;0;0;0.721674877;0;0.833333333;0.666666667;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.166666667;1;1;0.638297872;1
25422;0;0;0;1;1;0;0;1;0;1;0;0.096059113;0.015151515;0;0.5;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.319148936;1
25597;0;0;0;1;1;0;0;1;0;0;1;0.145320197;0;0;0.333333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.765957447;1
25632;0;0;0;1;1;0;0;1;0;1;0;0.145320197;0;0;0.116666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.234042553;1
25676;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.045454545;0;0.044444444;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.255319149;1
25726;0;0;0;1;1;0;0;1;0;1;0;0;0.909090909;0;0.002777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.5;1;0;0.29787234;1
25913;0;0;0;1;0;0;1;1;1;0;0;0.352216749;0;0.833333333;0.627777778;0;0;1;0;0;1;0;0;0.75;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;1;0.446808511;1
25956;0;0;0;1;0;1;0;0;1;1;0;0.130541872;0.022727273;0;0.069444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.127659574;1
25968;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.1;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.319148936;1
25995;0;0;0;1;1;0;0;1;0;1;0;0.088669951;0.003787879;0;0.033333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.531914894;1
25998;0;0;0;1;0;0;1;1;1;0;0;0.041871921;0.545454545;0.277777778;0.002777778;0;0;1;0;0;1;0;0.5;0;1;1;1;1;1;0;0;0.25;0;0;0.333333333;0;0;0.4;0;0.142857143;0;0;1;1;1;0.063829787;1
26137;0;0;0;1;0;0;1;1;0;1;0;0.056650246;0.090909091;0;0.036111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0.333333333;0.333333333;0;0.2;0.2;0;0.285714286;0;0;0.5;1;0;0.276595745;1
26187;0;0;0;1;1;0;0;1;0;1;0;0.002463054;0.090909091;0.833333333;0.166666667;0.235294118;0;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;1;0.404255319;1
26211;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.022727273;0;0.083333333;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.5;1;0;0.425531915;1
26260;0;0;0;1;0;0;1;1;0;1;0;0.007389163;0.068181818;0.833333333;0.091666667;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0.70212766;1
26273;0;0;0;1;0;0;1;1;0;1;0;0.027093596;0.071969697;0;0.233333333;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.285714286;0;0;0.166666667;1;0;0.553191489;1
26300;0;0;0;1;0;1;0;1;1;0;0;0.039408867;1;0;0.052777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.212765957;1
26302;0;0;0;1;0;1;0;1;1;0;0;0.093596059;0;0;0.197222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.191489362;1
26452;0;0;0;1;1;0;0;1;0;1;0;0.004926108;0.159090909;0.555555556;0.008333333;0.411764706;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.333333333;1;1;0.319148936;1
26472;0;0;0;1;0;0;1;0;1;1;0;0.04679803;0.409090909;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.75;0;0;0;0.142857143;0;0;0.166666667;1;0;0.14893617;1
26486;0;0;0;1;0;0;1;1;0;1;0;0.02955665;0.912878788;0;0.036111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.063829787;1
26542;0;0;0;1;0;0;1;1;1;0;0;0.088669951;0.003787879;0;0.036111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0.333333333;0.25;0;0.4;0;0.285714286;0;0;0.5;1;0;0.212765957;1
26551;0;0;0;1;0;0;1;1;0;0;1;0.027093596;0.136363636;0.833333333;0.025;1;0;1;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.5;1;1;0.595744681;1
26590;0;0;0;1;0;1;0;1;0;1;0;0.041871921;0.113636364;0;0.116666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.166666667;1;0;0.170212766;1
26658;0;0;0;1;1;0;0;1;1;0;0;0.009852217;0.041666667;0;0.025;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;1;0.5;0.333333333;0;1;0.25;0.2;1;0;1;0;0;0.5;1;0;0.340425532;1
26662;0;0;0;1;0;1;0;0;1;1;0;0.677339901;0;0;0.030555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.085106383;1
26681;0;0;0;1;0;1;0;1;0;1;0;0;0.329545455;0;0.002777778;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;1;0.5;0.333333333;0;0;0.25;0;0;0;0.285714286;0;0;0.5;1;0;0.212765957;1
26691;0;0;0;1;1;0;0;1;0;1;0;0.032019704;0.28030303;0;0.027777778;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.333333333;1;0;0.29787234;1
26783;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.037878788;0;0.366666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.333333333;1;0;0.382978723;1
26819;0;0;0;1;0;1;0;1;0;1;0;0;0.136363636;0;0.266666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0;0;0;0;0;0;0.142857143;0;0;1;1;0;0.234042553;1
26853;0;0;0;1;0;0;1;1;1;0;0;0.032019704;0.090909091;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;1;0;0;0.8;0;0.571428571;0;0;0.833333333;1;0;0.276595745;1
26886;0;0;0;1;1;0;0;0;1;1;0;0.854679803;0;0.833333333;0.433333333;0;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;1;0.212765957;1
26910;0;0;0;1;1;0;0;1;0;1;0;0.007389163;1;0;0.005555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0.666666667;0;0;0.5;0;0;0;0.285714286;0;0;0.5;1;0;0.170212766;1
27088;0;0;0;1;1;0;0;1;0;0;1;0.47044335;0;0;0.5;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0.5;0.25;0;0;0.333333333;0;0.2;0.2;0;0.142857143;0;0;0.166666667;1;0;0.70212766;1
27139;0;0;0;1;0;0;1;1;1;0;0;0.071428571;0.363636364;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.333333333;1;0;0.085106383;1
27338;0;0;0;1;1;0;0;1;1;0;0;0.014778325;0.022727273;0;0.022222222;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.25;0;0;0.666666667;0;0;0.4;0;0.428571429;0;0;0.5;1;0;0.489361702;1
27374;0;0;0;1;1;0;0;1;1;0;0;0.115763547;0;0;0.066666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.75;0.333333333;0;0.666666667;0.25;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.14893617;1
27478;0;0;0;1;0;1;0;1;1;0;0;0;0.227272727;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.75;0;0;1;0;0;1;0;0.428571429;0;0;0.5;1;0;0.340425532;1
27594;0;0;0;1;1;0;0;1;1;0;0;0.174876847;0;0;0.5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.829787234;1
27632;0;0;0;1;1;0;0;1;1;0;0;0;0.045454545;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.5;1;0;0.638297872;1
27679;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.022727273;0;0.066666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.340425532;1
27695;0;0;0;1;0;0;1;1;1;0;0;0.022167488;0.321969697;0.777777778;0.083333333;0.598039216;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;0.25;0.5;0.5;0.666666667;0;0;0.5;0;0;0;0.428571429;0;0;0.333333333;1;1;0.531914894;1
27798;0;0;0;1;1;0;0;1;1;0;0;0.027093596;0.113636364;0;0.030555556;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0.333333333;0.333333333;0.333333333;0.25;0.2;1;0;0.428571429;0;0;0.166666667;1;0;0.404255319;1
27959;0;0;0;1;1;0;0;1;0;1;0;0;0.227272727;0;0.002777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.5;1;0;0.531914894;1
28111;0;0;0;1;0;0;1;1;0;1;0;0.012315271;1;0;0.133333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.5;0;1;0;0.25;0.8;0;0;0.571428571;0;0;0.333333333;1;0;0.14893617;1
28263;0;0;0;1;1;0;0;1;0;1;0;0.019704433;0.075757576;0;0.394444444;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.276595745;1
28383;0;0;0;0;1;1;0;1;0;0;1;0.0591133;0.231060606;0;0.602777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.659574468;1
28414;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.3;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.404255319;1
28480;0;1;0.5;1;1;0;0;1;1;0;0;0.352216749;0;0;0.338888889;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0.25;0.5;0.5;0;0.666666667;0;0;0.6;0;0;0.285714286;0;0;0.5;1;0;0.680851064;1
28482;0;0;0;1;0;0;1;1;1;0;0;0.002463054;0.090909091;0.222222222;0.05;0.352941176;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0.25;0;0;0.666666667;0;0;0.6;0;0.285714286;0;0;0.333333333;1;1;0.276595745;1
28588;0;0;0;1;1;0;0;1;0;0;1;0.056650246;0.045454545;0;0.066666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0.25;0;0.8;0;0.285714286;0;0;0.333333333;1;0;0.212765957;1
28694;0;0;0;1;0;0;1;1;0;1;0;0.017241379;0.090909091;0;0.022222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.4;0.4;0;0;0;0;0.5;1;0;0.127659574;1
28755;0;0;0;1;1;0;0;1;1;0;0;0.115763547;0;0;0.133333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0.5;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.29787234;1
29012;0;0;0;1;0;1;0;1;0;1;0;0.145320197;0;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.191489362;1
29037;0;0;0;1;0;0;1;1;1;0;0;0.118226601;0.159090909;0.166666667;0.166666667;0.352941176;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;1;0.255319149;1
29119;0;0;0;1;1;0;0;1;1;0;0;0.027093596;0.181818182;0;0.5;0;0;1;0;0;1;0;0;0.25;0;0;0;0;0;0;0;1;0;0.666666667;0.666666667;0;0.4;0.4;0;0.571428571;0;0;0.5;1;0;0.446808511;1
29242;0;0;0;1;1;0;0;1;1;0;0;0.017241379;0.181818182;0;0.055555556;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.4;0;0.142857143;0;0;0.833333333;1;0;0.106382979;1
29281;0;0;0;1;0;1;0;1;0;1;0;0.150246305;0.007575758;0;0.15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.166666667;1;0;0.553191489;1
29404;0;0;0;1;0;0;1;1;0;1;0;0.014778325;0.022727273;0;0.105555556;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0;0;0;0.4;0;0;0.142857143;0;0;0.5;1;0;0.042553191;1
29548;0;0;0;1;0;0;1;1;1;0;0;0.091133005;0.007575758;0;0.058333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.5;0;0.6;0;0.142857143;0;0;0.5;1;0;0.531914894;1
29555;0;0;0;1;0;0;1;1;1;0;0;0.056650246;0.022727273;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.285714286;0;0;0.5;1;0;0.404255319;1
29631;0;0;0;1;1;0;0;0;1;1;0;0.012315271;0.954545455;0.833333333;0.1;0.235294118;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.085106383;1
29688;0;0;0;1;1;0;0;1;1;0;0;0.027093596;0.227272727;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.6;0;0.142857143;0;0;0.5;1;0;0.468085106;1
29777;0;0;0;1;1;0;0;1;1;0;0;0.100985222;0.022727273;0;0.075;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0.5;0.25;0;0;0.666666667;0;0;0.6;0;0.285714286;0;0;0.333333333;1;0;0.191489362;1
29795;0;0;0;1;0;0;1;1;1;0;0;0.004926108;0.181818182;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0.333333333;0;0.8;0.2;0;0.428571429;0;0;0.5;1;0;0.255319149;1
